downloaded_utc,layer_title,layer_id,feature_object_id,feature_global_id,geometry_x,geometry_y,attachment_id,attachment_global_id,attachment_name,saved_filename,saved_path,attachment_content_type,download_status,error_message,ObjectID,GlobalID,Group ID,Group Name,Audience,Site Name,Sample Date,Sample Time,Sample ID,Total number of participants,Freshwater body type,What type of Freshwater Body is this?,What is the main land use within 50m?,"You selected other, what is the main land use?",What is the main bank vegetation? (select all that apply),"You selected other, what is the main bank vegetation?",Vegetation cover in/on the water (%),River water-crowfoot (m2),Floating water-plantain (m2),Australian swamp stonecrop (m2),Swamp crassula (m2),Floating pennywort (m2),Himalayan balsam (m2),Invasive species (select all that apply and describe the extent in m3 in the Notes section),Other Invasive species,Is there any of the following on the water surface?,Which of these best describes the dominant form of algae present?,Can you see any litter (including litter caught in vegetation)?,Which of the following sources of plastic pollution can you see?,Are there any pollution sources in the immediate surroundings? (select all that apply),Please describe the other pollution sources,Can you see any of the following water uses right now? (select all that apply),Please describe any other water uses,What aquatic life is there evidence of? (select all that apply),Please describe any other evidence of aquatic life,Has there been any rain during the last 24 hours?,Sample bottle number,Estimate the water flow,Estimate the water level,Estimate the waterway depth (m),Estimate the waterway width (m),Estimate the waterway width (by measuring the widest bank distance at your current location) (m),Water velocity (m/s),Nitrate (mg/L),"If Nitrate >10 mg/L, please enter result",Phosphate (mg/L),Alkalinity,Ammonia,Ammonium (mg/L),Arsenic,Biochemical Oxygen Demand (BOD),Chemical Oxygen Demand (COD),Chlorophyll-a (µg/L),Chromium (mg/L),Conductivity (µS cm-1) Europe,Dissolved oxygen (%),Dissolved oxygen (mg/L),Hardness,Lead (mg/L),Nitrates,Nitrite,Orthophosphates (mg/L),pH,Potassium,Salinity (ppt),Sediment organic matter (%),Total dissolved solids (mg/L),Tryptophan (ppb),Turbidity (NTU),Water temperature (°C),Water quality - Secchi Tube (Turbidity),Estimate the water colour,"You selected other, enter the colour",Anisoptera (Dragonflies),Baetidae (Mayflies - Olives / minnows),Chironomidae (Non-biting midges),Decapoda (Crabs and shrimps),Diptera (True flies),Ephemerellidae (Mayflies - Blue-winged olive),Ephemeridae (Mayflies - Burrowers),Ephemeroptera (Mayflies exc. Baetidae),Gammaridae (Freshwater shrimps),Gastropoda (Snails),Hemiptera & Coleoptera (Bugs and beetles),Heptageniidae (Mayflies - Flat-bodied stone clinger),Hirudinea (Leeches),Odonata (Dragonflies & Damselflies),Oligochaeta (Worms),Plecoptera (Stoneflies),Simuliidae (Blackflies),Trichoptera (Caddisflies - Cased),Trichoptera (Caddisflies - Caseless),Tricladida (Flatworms),Zygoptera (Damselflies),"Dumping activities (appliances, car parts, tyres, building material)","Medical/personal hygiene (condoms, diapers, syringes, tampons/tampon applicators)","Other debris/Items of local concern (discarded food, firework debris, drug paraphernalia, small plastic debris)","Outdoor activities (bait containers, fishing lines, fishing lures, hunting gear)","Shoreline and recreational activities (bags, beverage bottles/cans, 6-pack holders)","Smoking-related activities (cigarettes/cigarette filters, lighters, tobacco wrappers)",What was the most peculiar object found?,Rain events sampling day,What are the atmospheric conditions?,What is the air temperature?,What are the wind conditions?,Total coliform bacteria count (red colonies at 24 hrs),E. coli bacteria count (blue colonies at 48hrs),E. coli sample ID,Faecal coliforms,Photograph of plate,Phytoplankton sample,Sample bottle number.1,Odour,Taste,Borehole/well flowrate,Microplastics sample ID,surveylang,feedback_eng,feedback_core,feedback_swahili,Your results:,-,CreationDate,EditDate,notes,Submitted Date,sort_order_nitrates,sort_order_phosphates,sort_order_turbidity,Feedback Rating,Country,feedback_score,County,RBD_NAME,MNCAT_NAME,Nitrate (mg/L) MID,Phosphate (mg/L) MID,Photo URL,x,y,image_path,local_image_path,image_exists,binary_label,binary_label_name,image_readable,image_error,split
2025-11-26T17:49:11Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,24,915df450-7dfb-4210-a9e0-930960185a83,-0.531024076045054,51.51017314759223,16,574aeeaf-115d-4598-b351-081b69475cb8,photo-20240602-184903.jpg,Feature_24_Attachment_16_photo-20240602-184903.jpg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_24_Attachment_16_photo-20240602-184903.jpg,image/jpeg,success,,322643,915df450-7dfb-4210-a9e0-930960185a83,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),Slough Arm Grand Union Canal,6/2/2024 11:00:00 AM,19:47,,3,Canal,,Rural_residential,,"Trees_shrubs,Grass_small_plants",,,,,,,,,,,Floating_algae,,,,,,,,,,,,,,,,,,5-10,,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,Colourless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English(en),Your dataset indicates that this waterbody has a poor ecological status. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,6/10/2024 8:48:33 AM,6/10/2024 8:48:33 AM,,6/2/2024 6:50:16 PM,6,1,0,Poor,England,3,Buckinghamshire,Thames,Colne,7.5,0.01,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/24/attachments/16,-0.531024076045054,51.5101731475922,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_24_Attachment_16_photo-20240602-184903.jpg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_24_Attachment_16_photo-20240602-184903.jpg,True,1,Unacceptable,True,,train
2025-11-26T17:49:18Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,25,8bab6469-6acc-4b31-9d2c-327c8498ad72,-0.599232831858237,52.32068003163267,17,a935d2ac-04f2-438c-b797-a8ebbb72ce22,photo-20240602-192445.jpg,Feature_25_Attachment_17_photo-20240602-192445.jpg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_25_Attachment_17_photo-20240602-192445.jpg,image/jpeg,success,,322644,8bab6469-6acc-4b31-9d2c-327c8498ad72,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),River Nene,6/2/2024 11:00:00 AM,20:22,,2,River,,Rural_residential,,Grass_small_plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-10,,0.2-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English(en),"Your dataset indicates that this waterbody has a poor ecological status. Elevated nitrate and phosphate concentrations indicate high nutrient loading from the surrounding catchment, creating conditions of eutrophication. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ",,,,,6/10/2024 8:48:33 AM,6/10/2024 8:48:33 AM,,6/2/2024 7:40:57 PM,6,5,0,Poor,England,3,Northamptonshire,Anglian,Nene,7.5,0.35,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/25/attachments/17,-0.599232831858237,52.3206800316327,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_25_Attachment_17_photo-20240602-192445.jpg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_25_Attachment_17_photo-20240602-192445.jpg,True,1,Unacceptable,True,,train
2025-11-26T17:49:24Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,26,a1b06582-3049-4249-af3e-cbce759b6b28,-0.8519540872937625,52.15035560619664,18,8558c550-a048-4b3c-b127-90f5ee389593,photo-20240602-195436.jpg,Feature_26_Attachment_18_photo-20240602-195436.jpg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_26_Attachment_18_photo-20240602-195436.jpg,image/jpeg,success,,322645,a1b06582-3049-4249-af3e-cbce759b6b28,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),Pond along stream at bottom of meadow,6/2/2024 11:00:00 AM,20:59,,1,Pond,,Grassland_shrub,,"Trees_shrubs,Grass_small_plants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-2,,0.1-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,Colourless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English(en),Your dataset indicates that this waterbody has a moderate ecological status. Both nitrate and phosphate were moderately elevated. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,6/10/2024 8:48:33 AM,6/10/2024 8:48:33 AM,,6/2/2024 8:05:16 PM,4,4,0,Moderate,England,2,Northamptonshire,Anglian,Ouse Upper and Bedford,1.5,0.15,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/26/attachments/18,-0.851954087293763,52.1503556061966,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_26_Attachment_18_photo-20240602-195436.jpg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_26_Attachment_18_photo-20240602-195436.jpg,True,1,Unacceptable,True,,train
2025-11-26T17:49:30Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,27,cb9a485b-5e5b-46b2-b945-c40d6219a6ac,-0.8931642146221721,52.76575108344797,19,384951a8-faf9-4738-bfce-4c545d12f21f,photo-20240603-081312.jpg,Feature_27_Attachment_19_photo-20240603-081312.jpg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_27_Attachment_19_photo-20240603-081312.jpg,image/jpeg,success,,322646,cb9a485b-5e5b-46b2-b945-c40d6219a6ac,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),River eye scout hut ,6/3/2024 11:00:00 AM,09:09,,1,River,,Urban_green_space,,"Trees_shrubs,Grass_small_plants,Concrete_impermeable_surface",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-5,,0.02-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Your dataset indicates that this waterbody has a poor ecological status. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,6/10/2024 8:48:33 AM,6/10/2024 8:48:33 AM,,6/3/2024 8:29:14 AM,5,2,0,Poor,England,3,Leicestershire,Humber,Soar,3.5,0.035,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/27/attachments/19,-0.893164214622172,52.765751083448,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_27_Attachment_19_photo-20240603-081312.jpg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_27_Attachment_19_photo-20240603-081312.jpg,True,1,Unacceptable,True,,train
2025-11-26T17:49:35Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,28,e1c98df6-cbc3-46d5-8c93-8c9c959741f8,-2.220395092238289,51.69265999197212,20,ca82d556-2f62-4394-8ef4-d7d5a6d7a0ac,image.jpg,Feature_28_Attachment_20_image.jpg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_28_Attachment_20_image.jpg,image/jpeg,success,,322647,e1c98df6-cbc3-46d5-8c93-8c9c959741f8,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),Nailsworth stream nailsworth,6/3/2024 11:00:00 AM,09:49,,1,Stream,,Rural_residential,,Other,Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-2,,0.05-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,Colourless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Your dataset indicates that this waterbody has a moderate ecological status. Moderately elevated nitrate concentrations. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,6/10/2024 8:48:33 AM,6/10/2024 8:48:33 AM,Otters eels crayfish troat ,6/3/2024 8:53:16 AM,4,3,0,Moderate,England,2,Gloucestershire,Severn,Severn Vale,1.5,0.075,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/28/attachments/20,-2.22039509223829,51.6926599919721,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_28_Attachment_20_image.jpg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_28_Attachment_20_image.jpg,True,1,Unacceptable,True,,train
2025-11-26T17:49:41Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,29,22d645c6-1552-42e5-8393-3955e70d5d73,-3.179402891549449,51.46221445412511,21,fd6176dd-251e-4b6c-8a0b-acc6ee628d91,photo-20240603-090111.jpg,Feature_29_Attachment_21_photo-20240603-090111.jpg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_29_Attachment_21_photo-20240603-090111.jpg,image/jpeg,success,,322648,22d645c6-1552-42e5-8393-3955e70d5d73,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),River Taff to,6/3/2024 11:00:00 AM,09:59,,1,River,,Urban_residential,,Trees_shrubs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.2,,0.1-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English(en),Your dataset indicates that this waterbody has a moderate ecological status. Moderately elevated phosphate concentrations can favour the formation of algal blooms. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,6/10/2024 8:48:33 AM,6/10/2024 8:48:33 AM,Lots of swans and gulls in water by quay.,6/3/2024 9:23:50 AM,1,4,0,Moderate,Wales,2,South Glamorgan,Severn,South East Valleys,0.1,0.15,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/29/attachments/21,-3.17940289154945,51.4622144541251,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_29_Attachment_21_photo-20240603-090111.jpg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_29_Attachment_21_photo-20240603-090111.jpg,True,1,Unacceptable,True,,train
2025-11-26T17:49:47Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,30,f1df359b-c287-4ca4-9cac-3e5e9924b31f,-1.988521244800789,50.80410988443571,22,f2ef2164-8034-4f8a-bd40-efd924afe53d,photo-20240603-102602.jpg,Feature_30_Attachment_22_photo-20240603-102602.jpg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_30_Attachment_22_photo-20240603-102602.jpg,image/jpeg,success,,322649,f1df359b-c287-4ca4-9cac-3e5e9924b31f,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),River Allen,6/3/2024 11:00:00 AM,11:15,,1,River,,Other,Urban gardens and school playing field ,"Trees_shrubs,Grass_small_plants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-5,,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,Colourless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English(en),Your dataset indicates that this waterbody has a poor ecological status. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,6/10/2024 8:48:33 AM,6/10/2024 8:48:33 AM,,6/3/2024 10:30:51 AM,5,1,0,Poor,England,3,Dorset,South West,Dorset,3.5,0.01,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/30/attachments/22,-1.98852124480079,50.8041098844357,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_30_Attachment_22_photo-20240603-102602.jpg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_30_Attachment_22_photo-20240603-102602.jpg,True,1,Unacceptable,True,,train
2025-11-26T17:49:53Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,31,6fdeeffa-ce8f-4a00-8770-7b7d4088d963,-1.985609821486889,50.80463609960656,23,c1ff4165-a20a-47cd-bca3-65a7faf9b8ab,photo-20240603-120000.jpg,Feature_31_Attachment_23_photo-20240603-120000.jpg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_31_Attachment_23_photo-20240603-120000.jpg,image/jpeg,success,,322650,6fdeeffa-ce8f-4a00-8770-7b7d4088d963,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),River Allen,6/3/2024 11:00:00 AM,23:15,,1,River,,Other,"Mixed urban residential, school field and floodplain field","Trees_shrubs,Grass_small_plants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-10,,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,Colourless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English(en),Your dataset indicates that this waterbody has a poor ecological status. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,6/10/2024 8:48:33 AM,6/10/2024 8:48:33 AM,,6/3/2024 12:01:53 PM,6,1,0,Poor,England,3,Dorset,South West,Dorset,7.5,0.01,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/31/attachments/23,-1.98560982148689,50.8046360996066,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_31_Attachment_23_photo-20240603-120000.jpg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_31_Attachment_23_photo-20240603-120000.jpg,True,1,Unacceptable,True,,val
2025-11-26T17:49:58Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,32,3a9dd174-e886-47c6-ac17-14332656d455,-2.304383027857592,53.57724162326039,24,f90bc9d2-b325-4de8-80c9-1a694b887798,photo-20240603-124513.jpg,Feature_32_Attachment_24_photo-20240603-124513.jpg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_32_Attachment_24_photo-20240603-124513.jpg,image/jpeg,success,,322651,3a9dd174-e886-47c6-ac17-14332656d455,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),River Irwell,6/3/2024 11:00:00 AM,13:43,,1,River,,Urban_residential,,"Trees_shrubs,Grass_small_plants,Bare_soil",,,,,,,,,,,Foam,,,,,,,,,,,,,,,,,,1-2,,0.02-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,Colourless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Your dataset indicates that this waterbody has a moderate ecological status. Moderately elevated nitrate concentrations. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,6/10/2024 8:48:33 AM,6/10/2024 8:48:33 AM,,6/3/2024 12:52:06 PM,4,2,0,Moderate,England,2,Greater Manchester,North West,Irwell,1.5,0.035,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/32/attachments/24,-2.30438302785759,53.5772416232604,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_32_Attachment_24_photo-20240603-124513.jpg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_32_Attachment_24_photo-20240603-124513.jpg,True,1,Unacceptable,True,,train
2025-11-26T17:50:07Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,34,469eec14-9fee-4469-84b1-e3f327161f12,-1.203777337381798,52.57955159318605,25,7cca58ce-c30b-4cbd-8e5e-a5ed8b904873,IMG_0641.jpeg,Feature_34_Attachment_25_IMG_0641.jpeg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_34_Attachment_25_IMG_0641.jpeg,image/jpeg,success,,322653,469eec14-9fee-4469-84b1-e3f327161f12,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),Jubilee park narborough,6/3/2024 11:00:00 AM,19:19,,2,River,,Grassland_shrub,,Bare_soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-10,,0.1-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Your dataset indicates that this waterbody has a poor ecological status. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,6/10/2024 8:48:33 AM,6/10/2024 8:48:33 AM,Fish,6/3/2024 6:22:19 PM,6,4,0,Poor,England,3,Leicestershire,Humber,Soar,7.5,0.15,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/34/attachments/25,-1.2037773373818,52.5795515931861,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_34_Attachment_25_IMG_0641.jpeg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_34_Attachment_25_IMG_0641.jpeg,True,1,Unacceptable,True,,train
2025-11-26T17:50:13Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,35,58228f2c-4d1b-4b1a-8841-44cc40ad8f51,-1.253019790134971,53.71086111179844,26,fe1ff89a-e543-4e60-84fa-56457b835625,photo-20240604-152947.jpg,Feature_35_Attachment_26_photo-20240604-152947.jpg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_35_Attachment_26_photo-20240604-152947.jpg,image/jpeg,success,,322654,58228f2c-4d1b-4b1a-8841-44cc40ad8f51,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),River Aire (canal),6/4/2024 11:00:00 AM,16:28,,3,Canal,,Urban_residential,,Trees_shrubs,,,,,,,,,,,Oily_sheen,,,,,,,,,,,,,,,,,,5-10,,0.02-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Your dataset indicates that this waterbody has a poor ecological status. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,6/10/2024 8:48:33 AM,6/10/2024 8:48:33 AM,,6/4/2024 3:46:09 PM,6,2,0,Poor,England,3,West Yorkshire,Humber,Don and Rother,7.5,0.035,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/35/attachments/26,-1.25301979013497,53.7108611117984,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_35_Attachment_26_photo-20240604-152947.jpg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_35_Attachment_26_photo-20240604-152947.jpg,True,1,Unacceptable,True,,val
2025-11-26T17:50:19Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,36,b22521fc-b8d7-43d8-8008-ac38ee580b2d,-1.358174739139749,51.36770938011434,27,a59c72ff-9285-4daf-8007-44ab6a607aab,photo-20240604-163343.jpg,Feature_36_Attachment_27_photo-20240604-163343.jpg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_36_Attachment_27_photo-20240604-163343.jpg,image/jpeg,success,,322655,b22521fc-b8d7-43d8-8008-ac38ee580b2d,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),River Enborne,6/4/2024 11:00:00 AM,17:31,,1,Stream,,Rural_residential,,"Trees_shrubs,Grass_small_plants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5-1,,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Your dataset indicates that this waterbody has a very good ecological status. Nutrient concentrations are low. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,6/10/2024 8:48:33 AM,6/10/2024 8:48:33 AM,,6/4/2024 4:40:28 PM,3,1,0,Good,England,1,Berkshire,Thames,Kennet and Trib,0.75,0.01,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/36/attachments/27,-1.35817473913975,51.3677093801143,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_36_Attachment_27_photo-20240604-163343.jpg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_36_Attachment_27_photo-20240604-163343.jpg,True,0,Acceptable,True,,train
2025-11-26T17:50:24Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,37,5188a619-5cc3-47c2-9e19-a81b09949127,-3.444327934616922,56.47894650048227,28,cf16c039-b073-4cb4-8f4f-4e1a6a611b7e,photo-20240605-115620.jpg,Feature_37_Attachment_28_photo-20240605-115620.jpg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_37_Attachment_28_photo-20240605-115620.jpg,image/jpeg,success,,322656,5188a619-5cc3-47c2-9e19-a81b09949127,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),River Tay by Stanley mills,6/5/2024 11:00:00 AM,12:57,,1,River,,Rural_residential,,Grass_small_plants,,,,,,,,,,,"Floating_algae,Oily_sheen,Foam",,,,,,,,,,,,,,,,,,1-2,,0.1-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,Colourless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English(en),Your dataset indicates that this waterbody has a moderate ecological status. Both nitrate and phosphate were moderately elevated. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,6/10/2024 8:48:33 AM,6/10/2024 8:48:33 AM,"Ducks, lots of tiny fish, heron, dipper",6/5/2024 12:15:21 PM,4,4,0,Moderate,Scotland,2,Perth and Kinross,Scotland,Tay,1.5,0.15,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/37/attachments/28,-3.44432793461692,56.4789465004823,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_37_Attachment_28_photo-20240605-115620.jpg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_37_Attachment_28_photo-20240605-115620.jpg,True,1,Unacceptable,True,,train
